productid,customerid,orderdate,returnstatusid,late,sales,orderquantity,unitprice,profit,shippingcost
330,1379,2009-01-11,0,Late,"6991,65",19,"399,98","906,80","12,06"
894,1379,2010-09-26,0,NotLate,"101,2",37,"2,88","38,58","0,5"
534,1510,2012-08-20,0,NotLate,"1691,51",42,"42,76","285,16","6,22"
1155,1510,2009-02-07,0,Late,"2813,8485",28,"125,99","377,15","7,69"
337,1510,2011-11-07,0,NotLate,"13905,88",26,"574,74","6441,18","24,49"
855,1510,2012-08-20,0,Late,"3607,8505",39,"110,99","784,49","8,99"
791,1510,2012-08-20,0,Late,"122,93",12,"9,78","-6,83","5,76"
984,1510,2009-02-07,0,Late,"630,14",30,"19,98","108,00","8,68"
318,1510,2012-08-20,0,NotLate,"47,86",4,"9,48","-17,32","7,29"
1127,1510,2011-08-21,0,Late,"142,18",28,"4,98","-50,14","4,72"
534,1651,2011-04-11,0,NotLate,"1128,03",25,"42,76","256,30","6,22"
1104,1651,2012-08-30,0,NotLate,"320,57",46,"7,1","-114,20","6,05"
1031,1651,2012-08-30,0,NotLate,"2013,8",16,"119,99","-98,43","56,14"
947,1651,2011-04-11,0,Late,"1734,4",49,"35,41","749,16","1,99"
61,3,2011-03-24,0,NotLate,"2781,82",21,"138,14","-695,26",35
61,82,2011-03-26,0,Late,"6040,22",44,"138,14","-942,50",35
571,82,2010-07-14,0,Late,"345,2",45,"7,31","183,53","0,49"
1102,82,2011-03-26,0,NotLate,"17387,65",35,"499,99","6907,61","24,49"
758,82,2010-08-20,0,NotLate,"120,77",49,"2,47","19,86","1,02"
1073,82,2011-03-19,1,Late,"157,79",31,"4,98","-95,92","6,07"
566,82,2010-07-14,0,Late,"691,59",17,"41,94","261,24","2,99"
955,82,2012-06-26,1,Late,"302,2",27,"10,98","20,27","3,37"
61,432,2011-06-30,1,NotLate,"2954,14",21,"138,14","-522,94",35
772,432,2011-06-30,1,NotLate,"3375,3075",34,"125,99","562,13","8,08"
1162,432,2010-08-09,0,Late,"109,37",11,"10,31","25,96","1,79"
176,432,2010-06-06,1,NotLate,"701,94",29,"23,99","158,91","6,3"
647,432,2010-06-06,1,Late,"33,64",4,"8,12","-35,17","2,83"
285,432,2012-03-23,0,Late,"316,35",21,"15,68","117,91","3,73"
61,678,2009-02-24,0,Late,"2545,89",17,"138,14","-321,51",35
679,678,2011-03-17,1,NotLate,"43,57",35,"1,26","-19,17","0,7"
844,678,2011-03-17,1,Late,"31,87",8,"4,26","-1,25","1,2"
61,858,2011-07-27,0,Late,"1885,41",14,"138,14","-524,74",35
571,858,2012-05-13,0,NotLate,"251,05",36,"7,31","118,79","0,49"
940,858,2012-09-06,0,Late,"75,77",16,"4,37","-56,62","5,15"
268,858,2012-01-15,0,Late,"290,68",42,"6,78","-93,50","6,18"
114,858,2010-05-12,0,Late,"2702,3",38,"70,98","-1330,78","59,81"
58,858,2011-07-15,0,Late,"84,64",8,"8,62","-9,29","4,5"
440,4,2010-02-26,1,NotLate,"228,41",44,"4,98","-226,36","8,33"
440,948,2012-03-04,0,NotLate,"132,02",24,"4,98","-123,28","8,33"
732,948,2009-07-24,0,NotLate,"84,61",43,"1,88","-15,10","1,49"
922,948,2011-11-13,0,NotLate,"49,49",28,"1,76","-1,23","0,7"
869,948,2011-12-07,0,Late,"36,4",1,"24,92","-41,56","12,98"
860,948,2012-03-18,0,NotLate,"10,23",1,"8,95","-4,22","2,01"
156,948,2011-02-28,0,NotLate,"53,18",9,"5,53","-46,13","6,98"
1063,948,2011-12-07,0,Late,"176,35",36,"4,98","73,05","0,8"
471,948,2010-01-11,1,Late,"360,7",27,"12,97","146,17","1,49"
88,948,2011-11-13,0,Late,"404,1495",11,"45,99","-107,50","4,99"
230,948,2012-09-30,1,Late,"73,62",40,"1,82","0,86",1
440,1212,2011-02-26,0,NotLate,"81,97",15,"4,98","-81,33","8,33"
685,1212,2010-11-09,0,NotLate,"1831,529",25,"85,99","-139,98","0,99"
1000,1212,2011-01-19,0,Late,"242,284",14,"20,99","51,75","0,99"
1073,1212,2010-11-09,0,Late,"49,89",9,"4,98","-30,84","6,07"
241,1212,2010-12-12,0,Late,"5824,01",41,"150,98","-288,68",30
453,1212,2009-10-19,0,Late,"7827,51",50,"159,99","2992,80","5,5"
149,1212,2011-02-26,0,NotLate,"375,57",7,"52,4","12,71","16,11"
240,1212,2009-05-28,0,Late,"550,29",30,"17,7","-82,50","9,47"
658,1212,2010-01-25,0,NotLate,"494,34",15,"31,98","-30,19","6,72"
440,1543,2011-03-31,0,NotLate,"59,35",9,"4,98","-42,61","8,33"
115,7,2010-11-23,0,NotLate,"196,85",45,"4,28","-166,85","6,18"
234,7,2010-11-23,0,NotLate,"124,56",32,"3,95","-14,33",2
1199,7,2011-05-30,0,NotLate,"1815,49",46,"39,89","782,91","3,04"
115,1155,2010-06-25,1,Late,"49,14",8,"4,28","-22,56","6,18"
211,1155,2012-01-04,1,NotLate,"1724,82",32,"55,29","407,80","5,08"
868,1155,2011-11-19,0,Late,"29345,27",34,"880,98","7497,55","44,55"
437,1155,2010-03-01,0,NotLate,"180,79",8,"22,84","20,09","5,47"
557,1155,2012-11-07,0,NotLate,"212,12",38,"5,28","-93,78","5,66"
112,1155,2011-02-06,0,Late,"706,91",34,"20,98","85,68","8,83"
841,1155,2009-08-31,0,NotLate,"42,3",2,"19,23","-25,38","6,15"
1244,1155,2010-02-26,0,Late,"2864,55",34,"82,99","1021,07","5,5"
972,1155,2012-01-04,1,Late,"113,14",3,"37,94","-21,23","5,08"
1085,1155,2011-02-06,0,Late,"190,06",31,"5,98","-61,90","5,35"
114,1155,2010-02-26,0,NotLate,"3355,1",48,"70,98","-1701,96","59,81"
857,1155,2011-11-19,0,Late,"1503,49",21,"70,97","408,73","3,5"
1050,1155,2010-02-26,0,Late,"65,61",31,"1,95","-16,63","1,63"
1057,1155,2011-11-19,0,Late,"10,62",1,"8,32","-31,20","2,38"
615,1155,2011-11-19,0,Late,"2337,03",50,"49,99","-37,19","19,99"
907,1155,2012-01-04,1,NotLate,"172,04",3,"54,2","143,08","11,1"
234,219,2012-03-04,0,Late,"50,69",12,"3,95","-6,33",2
1105,219,2010-06-25,0,NotLate,"48,84",2,"18,97","-21,20","9,03"
802,219,2010-11-20,0,NotLate,"398,76",34,"11,58","0,82","6,97"
249,219,2009-06-28,0,Late,"160,27",46,"3,58","-183,36","5,47"
617,219,2011-03-10,0,Late,"57,5",2,"28,48","-83,18","1,99"
452,219,2010-06-25,0,Late,"27875,54",46,"599,99","-635,69","24,49"
1239,219,2009-06-28,0,NotLate,"4601,02",46,"100,98","-129,53","35,84"
708,219,2010-06-25,0,Late,"695,99",47,"15,31","-157,44","8,78"
672,219,2009-06-28,0,NotLate,"89,89",15,"5,78","-72,28","7,96"
34,219,2010-06-25,0,Late,"2030,44",49,"40,99","938,26","5,86"
1063,219,2010-07-20,0,Late,"122,51",26,"4,98","45,14","0,8"
1044,219,2010-07-20,0,Late,"2846,361",27,"125,99","453,65","7,69"
234,248,2011-10-29,0,NotLate,"32,92",8,"3,95","-7,73",2
364,248,2012-08-04,0,Late,"19,02",2,"2,08","10,73","5,33"
583,248,2011-05-04,0,NotLate,"955,29",8,"115,99","-286,20","56,14"
16,248,2009-06-21,0,Late,"67,35",24,"2,88","22,63","0,5"
971,248,2009-07-12,1,Late,"31,96",1,"29,89","-74,64","1,99"
1186,248,2012-02-17,0,NotLate,"68,88",24,"2,78","1,31","1,49"
527,248,2009-06-21,0,NotLate,"1472,31",4,"348,21","-223,59","40,19"
904,248,2011-05-26,0,Late,"286,73",42,"6,48","-141,51","7,49"
457,248,2012-05-10,0,NotLate,"1991,703",45,"55,99","559,11","1,25"
1194,248,2012-11-10,1,Late,"4901,99",16,"315,98","1724,68","19,99"
653,248,2011-05-26,0,NotLate,"823,63",44,"18,65","375,02","3,77"
1198,248,2011-02-24,0,NotLate,"278,94",30,"9,06","-143,70","9,86"
132,248,2011-10-29,0,NotLate,"9544,18",36,"256,99","3392,88","11,25"
373,248,2010-10-22,0,NotLate,"336,91",11,"30,98","42,50","8,74"
357,248,2012-08-04,0,Late,"121,65",42,"2,88","30,76","0,99"
53,248,2012-08-04,0,Late,"103,105",2,"65,99","-316,32","2,5"
234,458,2010-02-02,0,Late,"5,7",1,"3,95","-2,34",2
580,458,2010-05-15,0,NotLate,"357,96",29,"12,28","10,44","6,47"
924,458,2009-12-12,0,Late,"302,91",2,"124,49","-186,13","51,94"
133,458,2009-12-12,0,NotLate,"842,6135",29,"35,99","-208,43",5
220,458,2012-08-16,0,Late,"822,91",17,"49,43","-94,76","19,99"
649,458,2011-04-26,0,NotLate,"400,25",46,"8,46","-37,50","3,62"
234,470,2009-11-30,0,Late,"113,4",27,"3,95","-5,02",2
945,470,2011-09-12,0,NotLate,"102,56",40,"2,61","36,62","0,5"
1104,470,2011-05-01,0,Late,"156,47",20,"7,1","-39,23","6,05"
531,470,2009-11-30,0,Late,"2431,13",22,"110,98","660,63","13,99"
849,470,2009-11-30,0,NotLate,"561,65",3,"180,98","-264,94",30
1061,470,2009-11-30,0,Late,"55,6",2,"3,25","-52,54",49
38,470,2011-09-12,0,Late,"15,87",3,"3,49","2,53","0,76"
194,286,2011-11-12,0,NotLate,"1806,43",38,"47,98","134,85","3,61"
1020,286,2009-09-11,1,Late,"100,68",36,"2,6","-45,21","2,4"
194,460,2012-08-28,0,NotLate,"2004,6",42,"47,98","230,30","3,61"
991,460,2012-05-12,0,NotLate,"2255,1945",46,"55,99","74,51",5
868,460,2010-09-29,0,NotLate,"8704,08",10,"880,98","1034,54","44,55"
292,460,2012-07-12,0,Late,"128,5",17,"6,68","-44,69","6,93"
1212,460,2010-10-23,0,Late,"2237,76",12,"200,98","151,86","23,76"
323,460,2010-08-24,1,Late,"1041,72",29,"35,44","437,61","4,92"
856,460,2010-10-23,0,Late,"217,35",23,"8,74","-67,19","8,29"
928,460,2010-08-24,1,Late,"705,44",48,"14,2","165,90","5,3"
626,460,2010-03-30,0,Late,"47,48",33,"1,48","3,35","0,7"
1239,460,2012-10-27,0,Late,"2443,85",24,"100,98","-120,85","35,84"
981,460,2010-03-30,0,Late,"7556,61",18,"424,21","-352,24","110,2"
405,460,2012-05-12,0,NotLate,"187,13",9,"20,28","12,40","14,39"
837,460,2010-10-23,0,Late,"281,74",19,"14,56","25,67","3,5"
1140,460,2010-09-29,0,Late,"24051,49",41,"599,99","9791,04","24,49"
707,460,2010-10-23,0,Late,"2746,57",15,"178,47","617,40","19,99"
193,460,2010-10-23,0,Late,"20,59",4,"3,98","1,19","0,83"
194,474,2009-12-20,0,Late,"1082,43",23,"47,98","23,97","3,61"
1000,474,2012-12-25,0,NotLate,"279,327",16,"20,99","75,21","0,99"
1152,474,2009-01-10,0,NotLate,"63,14",19,"3,28","-53,75","3,97"
1010,474,2011-01-09,0,Late,"847,82",38,"20,98","-1348,50",45
1060,474,2012-12-25,0,Late,"539,206",5,"125,99","-452,39","8,8"
1043,474,2009-01-10,0,Late,"199,12",24,"8,34","73,33","0,96"
23,474,2011-01-09,0,Late,"268,94",39,"6,48","-87,52","6,41"
194,1206,2009-08-18,0,Late,"244,9",5,"47,98","-135,40","3,61"
585,1206,2010-08-04,1,Late,"1406,07",14,"100,98","-701,91","57,38"
1065,1206,2010-08-04,1,NotLate,"1676,44",14,"120,98","607,50","9,07"
625,1206,2010-08-04,1,NotLate,"1771,67",30,"59,76","338,95","9,71"
923,1206,2012-11-25,0,Late,"87,91",13,"6,68","-27,91","5,41"
194,1301,2009-03-12,0,NotLate,"1526,67",31,"47,98","118,82","3,61"
585,1301,2009-03-12,0,NotLate,"5074,07",46,"100,98","-1390,53","57,38"
554,1301,2011-11-28,0,NotLate,"138,71",23,"5,89","-33,16","5,57"
884,1301,2010-07-24,0,Late,"1846,2",26,"68,81","-584,93",60
309,1301,2010-07-24,0,Late,"32,03",11,"3,15","7,41","0,5"
500,1301,2010-07-24,0,NotLate,"185,82",44,"4,2","11,45","2,26"
298,1301,2010-08-16,0,NotLate,"487,98",38,"12,53","8,10","7,17"
701,6,2012-08-04,0,NotLate,"80,61",15,"5,28","-4,72","2,99"
701,109,2011-04-02,0,Late,"168,57",28,"5,28","16,65","2,99"
517,109,2010-11-23,0,Late,"270,63",13,"21,98","7,07","8,32"
231,109,2010-11-23,0,Late,"6583,913",43,"195,99","1459,79","3,99"
745,109,2009-01-30,0,NotLate,"361,65",23,"15,98","-144,27","8,99"
701,304,2012-01-30,0,Late,"86,47",17,"5,28","-9,35","2,99"
364,304,2009-10-05,1,NotLate,"63,71",27,"2,08","-96,03","5,33"
279,304,2009-10-05,1,NotLate,"5388,8",14,"370,98","-115,08",99
566,304,2012-01-30,0,Late,"1751,68",43,"41,94","771,83","2,99"
596,304,2012-01-30,0,Late,"684,5",31,"21,38","-27,99","8,99"
331,304,2012-10-28,0,Late,"706,68",47,"15,94","6,60","5,45"
461,304,2011-07-21,0,Late,"18028,07",36,"500,98","8157,70","28,14"
701,463,2011-01-18,0,Late,"230,29",41,"5,28","14,48","2,99"
1147,463,2012-10-18,0,NotLate,"110,03",5,"19,98","-31,33","10,49"
871,463,2012-11-18,0,Late,"32,72",4,"6,48","-22,59","8,19"
742,463,2009-07-17,0,Late,"1505,57",47,"30,53","-54,63","19,99"
228,463,2012-10-19,0,Late,"132,96",2,"59,78","-61,88","10,29"
192,463,2012-10-19,0,Late,"3268,7515",24,"155,99","562,91","8,08"
322,463,2011-10-05,1,Late,"338,89",6,"54,96","45,76","10,75"
160,463,2011-10-05,1,NotLate,"362,52",25,"14,97","-68,49","7,51"
690,463,2012-10-19,0,NotLate,"321,91",22,"15,01","-24,96","8,4"
16,463,2012-10-18,0,Late,"79,44",27,"2,88","29,85","0,5"
617,463,2010-06-26,0,Late,"1305,31",45,"28,48","589,20","1,99"
346,463,2011-01-18,0,Late,"1592,0415",27,"65,99","-52,70","19,99"
849,463,2012-06-01,0,NotLate,"6739,92",35,"180,98","957,29",30
1127,463,2010-02-20,0,Late,"116,57",23,"4,98","-43,18","4,72"
215,463,2012-03-20,0,Late,"256,6",6,"39,98","-106,76","7,12"
921,463,2010-06-26,0,NotLate,"39,42",19,"2,12","-29,02","1,99"
701,495,2010-02-16,0,Late,"141,56",27,"5,28","-2,85","2,99"
720,495,2010-02-10,0,Late,"633,13",10,"58,14","-203,90","36,61"
261,495,2012-04-29,0,Late,"3363,14",14,"260,98","98,75","41,91"
931,495,2012-04-26,0,Late,"25,31",5,"4,84","-0,50","0,71"
203,495,2012-04-26,0,NotLate,"3060,37",40,"77,51","234,03",4
1123,495,2011-06-17,1,NotLate,"1297,304",15,"95,99","149,82","4,9"
701,1199,2010-06-08,0,NotLate,"131,94",24,"5,28","2,32","2,99"
1065,1199,2010-06-08,0,NotLate,"2031,98",17,"120,98","778,60","9,07"
694,1199,2012-04-12,0,NotLate,"3849,17",46,"83,98","1982,78","5,01"
1144,1199,2009-11-01,0,Late,"152,31",25,"5,98","38,08","1,49"
484,1199,2010-06-08,0,NotLate,"85,74",18,"4,38","-73,57","6,21"
701,1246,2012-08-01,0,NotLate,"145,76",26,"5,28","5,67","2,99"
1110,1246,2012-09-23,0,Late,"5975,0495",47,"155,99","1417,23","8,99"
829,1246,2011-11-18,0,Late,"671,75",32,"20,97","-56,83",4
896,1246,2012-09-23,0,Late,"720,52",44,"17,98","-36,79","8,51"
1160,1246,2010-11-13,0,Late,"194,35",27,"6,75","30,88","2,99"
623,1246,2012-09-23,0,NotLate,"528,53",43,"12,21","-7,24","4,81"
147,1246,2011-09-24,1,Late,"1208,35",28,"39,99","145,54","10,25"
527,1246,2011-11-18,0,Late,"9541,04",27,"348,21","348,84","84,84"
1039,1246,2011-04-01,0,NotLate,"1718,87",40,"40,98","754,10","1,99"
701,1265,2012-01-13,1,NotLate,"163,27",31,"5,28","-0,62","2,99"
1112,1265,2011-06-17,0,Late,"1307,184",6,"262,11","-184,06","62,74"
720,1265,2012-01-13,1,NotLate,"1217,5",21,"58,14","-412,36","36,61"
1247,1265,2012-01-13,1,Late,"441,53",17,"25,98","-119,55","14,36"
704,1265,2010-09-23,0,NotLate,"4620,53",43,"99,99","1025,23","19,99"
626,1265,2011-10-02,0,Late,"28,82",19,"1,48","2,16","0,7"
172,1265,2010-03-21,0,Late,"508,38",49,"10,4","4,68","5,4"
177,1265,2012-01-13,1,NotLate,"24559,91",47,"517,48","7358,66","16,63"
1198,1265,2010-03-21,0,Late,"281,09",28,"9,06","-114,58","9,86"
919,1265,2009-10-08,0,NotLate,"68,73",23,"2,94","17,17","0,81"
173,1265,2010-03-21,0,Late,"276,65",41,"6,48","-75,28","5,87"
328,1265,2011-10-02,0,Late,"75,39",45,"1,68","-4,83","0,7"
701,1584,2011-01-09,0,NotLate,"197,1",40,"5,28","-12,88","2,99"
875,1584,2009-08-02,0,Late,"87,33",27,"3,38","13,82","0,85"
511,1584,2009-08-02,0,Late,"269,2",15,"16,48","69,61","1,99"
500,1584,2011-01-09,0,NotLate,"199,48",47,"4,2","13,80","2,26"
473,1584,2010-01-14,1,NotLate,"473,46",13,"35,94","128,11","6,66"
482,1584,2012-09-30,0,NotLate,"856,15",39,"21,38","330,03","2,99"
701,1634,2012-10-16,0,Late,"34,29",6,"5,28","-6,82","2,99"
826,1634,2009-05-11,1,Late,"203,35",35,"4,48","-1605,73",49
870,1634,2009-05-11,1,NotLate,"44,52",18,"2,16","-90,59","6,05"
457,1634,2009-05-11,1,Late,"602,4205",13,"55,99","10,98","1,25"
757,1634,2009-05-11,1,NotLate,"58,9",5,"9,71","-36,90","9,45"
558,1634,2012-10-16,0,Late,"23516,31",29,"832,81","1094,74","24,49"
701,1694,2010-06-15,0,NotLate,"146,68",29,"5,28","-8,33","2,99"
859,1694,2011-04-11,0,Late,"2443,342",44,"65,99","590,32","3,99"
695,1694,2012-12-10,0,Late,"3665,41",30,"122,99","1236,36","19,99"
1070,1694,2012-12-10,0,NotLate,"538,27",29,"18,94","225,20","1,49"
696,1694,2012-12-10,0,Late,"20,95",14,"1,14","2,81","0,7"
1199,1363,2009-04-18,0,Late,"1559,86",40,"39,89","672,37","3,04"
871,1363,2010-01-15,0,NotLate,"74,87",10,"6,48","-43,97","8,19"
302,1363,2011-02-26,0,NotLate,"862,64",20,"43,41","320,81","2,99"
1160,1363,2011-02-12,0,Late,"238,08",35,"6,75","31,65","2,99"
959,1363,2009-11-22,0,NotLate,"632,05",20,"32,48","-626,61",35
730,1363,2011-02-12,0,Late,"174,3",14,"12,53","75,58","0,5"
1246,1363,2012-07-24,0,Late,"67,73",17,"4,28","2,44","0,94"
776,1363,2010-12-22,1,NotLate,"750,89",37,"20,34","-1176,28",35
252,1363,2011-02-12,0,NotLate,"663,24",30,"20,48","76,33","6,32"
837,1363,2009-01-08,0,NotLate,"324,28",23,"14,56","20,43","3,5"
1134,1363,2010-10-26,1,Late,"104,21",36,"2,88","15,19","0,7"
338,1363,2010-09-13,0,Late,"71,24",10,"6,69","2,78","3,1"
395,1363,2010-10-26,1,Late,"1331,224",14,"111,96","-401,42",69
933,1363,2010-12-22,1,NotLate,"50,8",14,"3,69","16,79","0,5"
439,1363,2010-01-15,0,NotLate,"3931,318",42,"115,99","1025,45","4,23"
602,1363,2011-09-05,0,Late,"12908,4",35,"350,99","4084,86",59
969,1363,2009-04-18,0,NotLate,"3830,14",14,"300,97","202,25","7,18"
251,1363,2010-10-26,1,NotLate,"187,18",31,"5,98","28,91","1,67"
1199,1418,2012-12-20,0,NotLate,"1087,58",27,"39,89","514,45","3,04"
922,1418,2009-12-21,0,Late,"46,89",28,"1,76","-3,83","0,7"
759,1418,2009-12-21,0,Late,"627,91",41,"15,28","222,08","1,99"
712,1418,2012-12-20,0,Late,"4273,35",42,"101,41","-892,03",35
286,1418,2011-09-02,0,NotLate,"366,87",40,"9,74","-1,79","5,71"
1199,1806,2012-07-27,0,Late,"1587,59",42,"39,89","651,74","3,04"
1051,1806,2009-12-20,0,Late,"17274,87",12,"1360,14","2028,12","14,7"
1185,1806,2009-07-20,0,Late,"226,83",34,"6,48","-92,05","6,6"
1073,1806,2009-08-10,0,NotLate,"121,73",23,"4,98","-69,07","6,07"
1058,1806,2009-05-15,1,Late,"46,4",16,"2,94","-2,12","0,96"
1198,1806,2009-12-20,0,Late,"129,9",13,"9,06","-63,51","9,86"
1057,1806,2009-05-15,1,Late,"286,9",34,"8,32","-36,63","2,38"
1048,1806,2009-07-20,0,NotLate,"278,92",16,"17,15","6,11","4,96"
810,8,2009-11-25,0,NotLate,"248,26",16,"15,74","93,80","1,39"
810,158,2009-01-18,0,Late,"672,46",47,"15,74","279,74","1,39"
1163,158,2009-07-15,0,Late,"46,97",8,"5,84","-0,01","1,2"
619,158,2012-06-29,0,Late,"7441,29",46,"165,98","2665,40","19,99"
808,158,2009-02-01,0,Late,"55,45",17,"3,08","21,42","0,5"
971,158,2009-02-04,0,Late,"1441,57",50,"29,89","475,26","1,99"
1244,158,2009-02-02,0,Late,"3152,75",38,"83,1","1166,40","6,13"
90,158,2009-02-02,0,Late,"3609,88",42,"90,98","-1396,22","56,2"
147,158,2012-03-06,0,Late,"1681,6",42,"39,99","167,37","10,25"
590,158,2011-01-26,0,NotLate,"8662,34",15,"549,99","-704,66",49
1203,158,2010-10-24,0,NotLate,"8221,2935",50,"195,99","2342,21","4,2"
387,158,2010-10-24,0,Late,"1158,26",7,"172,99","170,08","19,99"
263,158,2009-07-15,0,NotLate,"196,5",40,"4,91","-99,76","4,97"
427,158,2009-07-15,0,NotLate,"3672,89",1,"3499,99","-3061,82","24,49"
200,158,2011-05-13,0,Late,"152,55",42,"3,69","-20,27","2,5"
223,158,2011-05-13,0,Late,"152,96",36,"4,28","-123,87","5,74"
830,158,2009-02-04,0,Late,"173,09",20,"8,34","-6,71","4,82"
810,874,2010-02-01,1,NotLate,"299,87",18,"15,74","130,04","1,39"
1030,874,2009-04-10,0,NotLate,"1685,07",38,"41,47","-681,97","34,2"
965,874,2011-02-25,0,Late,"7,98",2,"3,29","-3,93","1,35"
177,874,2011-12-07,0,NotLate,"19539,94",39,"517,48","4914,24","16,63"
88,874,2010-11-24,0,Late,"1978,3665",50,"45,99","483,60","4,99"
994,874,2011-12-07,0,NotLate,"1412,98",25,"60,97","324,96","4,5"
1227,874,2009-04-10,0,NotLate,"65,7",28,"1,76","-83,54","4,86"
810,1372,2011-11-20,0,NotLate,"305,68",19,"15,74","128,17","1,39"
685,1372,2009-03-14,0,Late,"1426,5125",19,"85,99","-175,18","0,99"
556,1372,2009-03-14,0,NotLate,"109,86",24,"4,28","-63,87","5,17"
909,1372,2011-10-09,0,Late,"171,5",16,"10,23","-20,41","4,68"
494,1372,2011-11-20,0,NotLate,"1901,29",41,"46,94","870,80","6,77"
428,1372,2009-03-14,0,Late,"9539,6",45,"200,98","-163,63","55,96"
942,1372,2011-10-09,0,NotLate,"272,01",40,"6,48","-42,45","5,14"
914,1372,2010-03-11,0,Late,"1561,2205",36,"55,99","-226,82","2,5"
810,1403,2010-02-26,0,NotLate,"669,01",44,"15,74","299,35","1,39"
429,1403,2010-02-26,0,Late,"301,6",30,"9,65","-24,93","6,22"
905,1403,2012-10-04,0,Late,"2182,91",40,"60,22","549,45","3,5"
289,1403,2012-10-04,0,Late,"1496,83",8,"179,29","-329,72","56,2"
630,1403,2012-10-04,0,Late,"1144,35",14,"80,98","-448,60",35
835,1403,2012-06-06,0,NotLate,"135,02",20,"6,48","-60,69","6,74"
810,1736,2010-11-08,0,NotLate,"634,38",43,"15,74","272,40","1,39"
1173,1736,2012-10-19,1,NotLate,"7370,84",18,"449,99","999,87",49
685,1736,2012-10-14,0,NotLate,"2939,6825",38,"85,99","192,06","0,99"
720,1736,2012-10-19,1,Late,"769,17",12,"58,14","-212,01","36,61"
1029,1736,2012-05-02,0,Late,"18,97",3,"5,34","-7,79","2,99"
879,1736,2009-10-07,0,NotLate,"215,24",3,"55,5","49,76","52,2"
811,1736,2010-11-08,0,NotLate,"5196,19",39,"140,99","2052,13","13,99"
859,1736,2009-10-07,0,Late,"654,874",12,"65,99","-82,06","3,99"
904,1736,2010-11-08,0,Late,"50,47",7,"6,48","-31,70","7,49"
726,1736,2012-10-14,0,Late,"3413,69",47,"73,98","175,24","14,52"
694,1736,2010-09-23,1,Late,"2048,78",24,"83,98","994,68","5,01"
819,1736,2012-05-02,0,Late,"744,64",47,"15,42","31,93","5,41"
885,9,2012-02-14,0,Late,"4462,23",44,"100,98","440,72","26,22"
1095,9,2012-02-14,0,Late,"663,784",11,"71,37","-481,04",69
885,146,2012-03-15,0,NotLate,"317,95",3,"100,98","-144,43","26,22"
69,146,2009-12-02,0,Late,"557,85",42,"12,95","89,45","4,98"
433,146,2012-03-15,0,NotLate,"435,29",8,"51,65","122,41","18,45"
415,146,2010-09-29,0,Late,"2531,35",28,"90,97","415,55",28
79,146,2010-12-11,0,NotLate,"588,54",28,"20,15","-30,72","8,99"
63,146,2010-12-03,0,Late,"2289,92",24,"104,85","1037,55","4,65"
885,323,2012-06-17,0,Late,"4789,89",48,"100,98","421,15","26,22"
1116,323,2009-06-12,0,Late,"967,27",28,"35,44","309,31","7,5"
885,944,2012-10-18,1,NotLate,"2002,4",19,"100,98","151,09","26,22"
922,944,2012-04-27,0,Late,"61,45",34,"1,76","0,62","0,7"
533,944,2011-12-17,0,NotLate,"405,3395",7,"65,99","-147,88","3,9"
626,944,2009-07-03,0,Late,"28,34",19,"1,48","1,68","0,7"
938,944,2011-12-17,0,Late,"28,34",4,"4,98","-18,55","7,44"
885,1356,2012-02-17,0,Late,"1616,66",15,"100,98","112,58","56,22"
1155,1356,2009-04-06,0,NotLate,"4851,5025",44,"125,99","1371,67","7,69"
366,1356,2010-03-28,0,Late,"75,68",45,"1,81","-4,04","0,75"
249,1356,2010-03-28,0,Late,"100,34",25,"3,58","-88,19","5,47"
1033,1356,2011-09-03,0,Late,"3832,37",36,"107,53","1322,07","5,81"
1149,1356,2009-09-14,0,Late,"250,376",6,"45,99","-131,85","4,99"
245,1356,2012-02-17,0,NotLate,"96,21",6,"14,58","-19,34","57,4"
242,1356,2009-04-06,0,Late,"645,14",49,"13,43","-26,32","5,5"
652,1356,2011-09-03,0,NotLate,"24,77",4,"4,91","-17,07","5,68"
614,1356,2009-04-06,0,Late,"1556,61",17,"89,83","-485,55",35
1095,213,2012-09-05,0,Late,"986,272",16,"71,37","-647,14",69
1149,213,2010-01-05,0,Late,"606,56",15,"45,99","20,23","4,99"
568,213,2010-07-22,0,Late,"285,08",7,"40,98","2,30","5,33"
979,213,2009-10-02,0,Late,"7036,11",43,"161,55","1268,65","19,99"
794,213,2012-05-23,0,Late,"295,37",50,"5,98","-97,23","5,46"
312,213,2010-01-05,0,Late,"49,55",6,"5,78","-20,33","7,64"
268,213,2012-12-29,0,NotLate,"176,1",27,"6,78","-75,71","6,18"
